"idhod","hodnota","stapro_kod","casz_cis","casz_kod","stavprace_cis","stavprace_kod","oceneni_cis","oceneni_kod","ocisteni_cis","ocisteni_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","stavprace_txt","oceneni_txt","ocisteni_txt"
"1267040653","100.4","5939","7626","Z",,,"7603","P",,,"4","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281686276","109.1","5939","7626","Z","175","024","7603","P","7604","O","4","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692137","102.5","5939","7626","Z",,,"7603","P","7604","P","4","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686867","107.9","5939","7626","Z",,,"7603","P","7604","O","4","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267028235","133.1","5939","7626","Z",,,,,,,"8","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267050498","136.2","5939","7626","Z","175","024",,,,,"8","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267028241","131.5","5939","7626","Z","175","023",,,,,"8","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267031146","114.7","5939","7626","Z","175","023","7603","P",,,"8","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281685731","102.2","5939","7626","Z","175","023","7603","P","7604","O","8","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691766","113.1","5939","7626","Z","175","023","7603","P","7604","P","8","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691622","118","5939","7626","Z","175","024","7603","P","7604","P","8","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267039874","119.6","5939","7626","Z","175","024","7603","P",,,"8","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267058614","116.4","5939","7626","Z",,,"7603","P",,,"8","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685733","102.6","5939","7626","Z","175","024","7603","P","7604","O","8","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692136","114.8","5939","7626","Z",,,"7603","P","7604","P","8","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686636","102.3","5939","7626","Z",,,"7603","P","7604","O","8","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267035700","49.9","5939","7626","Z",,,,,,,"1","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267031669","38.9","5939","7626","Z","175","024",,,,,"1","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267029700","55.6","5939","7626","Z","175","023",,,,,"1","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267048466","58.5","5939","7626","Z","175","023","7603","P",,,"1","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686503","99","5939","7626","Z","175","023","7603","P","7604","O","1","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691748","60.3","5939","7626","Z","175","023","7603","P","7604","P","1","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691624","41.5","5939","7626","Z","175","024","7603","P","7604","P","1","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267048468","40.4","5939","7626","Z","175","024","7603","P",,,"1","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267035701","52.2","5939","7626","Z",,,"7603","P",,,"1","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281687994","101.9","5939","7626","Z","175","024","7603","P","7604","O","1","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692182","53.8","5939","7626","Z",,,"7603","P","7604","P","1","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686153","100","5939","7626","Z",,,"7603","P","7604","O","1","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267049906","73","5939","7626","Z",,,,,,,"2","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267044677","57.8","5939","7626","Z","175","024",,,,,"2","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267057459","80.9","5939","7626","Z","175","023",,,,,"2","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267049911","75.1","5939","7626","Z","175","023","7603","P",,,"2","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281689345","104.6","5939","7626","Z","175","023","7603","P","7604","O","2","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691679","75.3","5939","7626","Z","175","023","7603","P","7604","P","2","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691556","54.8","5939","7626","Z","175","024","7603","P","7604","P","2","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267056926","54.7","5939","7626","Z","175","024","7603","P",,,"2","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267056920","68","5939","7626","Z",,,"7603","P",,,"2","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685629","113.4","5939","7626","Z","175","024","7603","P","7604","O","2","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692142","68.2","5939","7626","Z",,,"7603","P","7604","P","2","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281687633","107.7","5939","7626","Z",,,"7603","P","7604","O","2","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267057469","125.4","5939","7626","Z",,,,,,,"5","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267040669","130.3","5939","7626","Z","175","024",,,,,"5","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267039859","122.8","5939","7626","Z","175","023",,,,,"5","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267028108","109.9","5939","7626","Z","175","023","7603","P",,,"5","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281689553","103.4","5939","7626","Z","175","023","7603","P","7604","O","5","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691718","107.3","5939","7626","Z","175","023","7603","P","7604","P","5","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691579","115.9","5939","7626","Z","175","024","7603","P","7604","P","5","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267057475","118.2","5939","7626","Z","175","024","7603","P",,,"5","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267050489","112.7","5939","7626","Z",,,"7603","P",,,"5","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281688374","108.3","5939","7626","Z","175","024","7603","P","7604","O","5","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692155","110.3","5939","7626","Z",,,"7603","P","7604","P","5","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281687538","105.1","5939","7626","Z",,,"7603","P","7604","O","5","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267046229","131.4","5939","7626","Z",,,,,,,"6","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267027474","139","5939","7626","Z","175","024",,,,,"6","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267030546","127.4","5939","7626","Z","175","023",,,,,"6","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267046227","113.6","5939","7626","Z","175","023","7603","P",,,"6","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686444","103.8","5939","7626","Z","175","023","7603","P","7604","O","6","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691751","112.6","5939","7626","Z","175","023","7603","P","7604","P","6","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691617","123.3","5939","7626","Z","175","024","7603","P","7604","P","6","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267046231","124.2","5939","7626","Z","175","024","7603","P",,,"6","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267062118","117.2","5939","7626","Z",,,"7603","P",,,"6","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281686446","105","5939","7626","Z","175","024","7603","P","7604","O","6","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692112","116.3","5939","7626","Z",,,"7603","P","7604","P","6","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689556","104.2","5939","7626","Z",,,"7603","P","7604","O","6","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267047413","100.6","5939","7626","Z",,,,,,,"7","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267047414","103.1","5939","7626","Z","175","024",,,,,"7","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267047411","99.3","5939","7626","Z","175","023",,,,,"7","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267027441","105.4","5939","7626","Z","175","023","7603","P",,,"7","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267059238","97.6","5939","7626","Z","175","023","7603","P","7604","O","7","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267057184","103.1","5939","7626","Z","175","023","7603","P","7604","P","7","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267042141","106","5939","7626","Z","175","024","7603","P","7604","P","7","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267029387","108.2","5939","7626","Z","175","024","7603","P",,,"7","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267053086","106.4","5939","7626","Z",,,"7603","P",,,"7","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267027815","93","5939","7626","Z","175","024","7603","P","7604","O","7","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267056350","104.1","5939","7626","Z",,,"7603","P","7604","P","7","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267045162","96","5939","7626","Z",,,"7603","P","7604","O","7","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267033929","112.4","5939","7626","Z",,,,,,,"6","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267065530","121.6","5939","7626","Z","175","024",,,,,"6","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267046691","107.6","5939","7626","Z","175","023",,,,,"6","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267066906","108.3","5939","7626","Z","175","023","7603","P",,,"6","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281688727","99.4","5939","7626","Z","175","023","7603","P","7604","O","6","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691669","107.4","5939","7626","Z","175","023","7603","P","7604","P","6","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691578","121.7","5939","7626","Z","175","024","7603","P","7604","P","6","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267049558","122.7","5939","7626","Z","175","024","7603","P",,,"6","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267049022","113.3","5939","7626","Z",,,"7603","P",,,"6","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685843","103.5","5939","7626","Z","175","024","7603","P","7604","O","6","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692123","112.3","5939","7626","Z",,,"7603","P","7604","P","6","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281687161","100.8","5939","7626","Z",,,"7603","P","7604","O","6","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267061251","105.7","5939","7626","Z",,,,,,,"7","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267046928","111.7","5939","7626","Z","175","024",,,,,"7","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267061801","102.6","5939","7626","Z","175","023",,,,,"7","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267061804","102.4","5939","7626","Z","175","023","7603","P",,,"7","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281685847","99.6","5939","7626","Z","175","023","7603","P","7604","O","7","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691697","104.1","5939","7626","Z","175","023","7603","P","7604","P","7","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691562","113.4","5939","7626","Z","175","024","7603","P","7604","P","7","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267044383","111.7","5939","7626","Z","175","024","7603","P",,,"7","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267045753","105.6","5939","7626","Z",,,"7603","P",,,"7","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685719","100.2","5939","7626","Z","175","024","7603","P","7604","O","7","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692098","107.3","5939","7626","Z",,,"7603","P","7604","P","7","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281685597","99.8","5939","7626","Z",,,"7603","P","7604","O","7","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267046234","117.1","5939","7626","Z",,,,,,,"7","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267028589","124.6","5939","7626","Z","175","024",,,,,"7","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267036056","113.2","5939","7626","Z","175","023",,,,,"7","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267028586","100","5939","7626","Z","175","023","7603","P",,,"7","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686800","100.3","5939","7626","Z","175","023","7603","P","7604","O","7","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691761","103.8","5939","7626","Z","175","023","7603","P","7604","P","7","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691583","114.1","5939","7626","Z","175","024","7603","P","7604","P","7","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267063527","110.5","5939","7626","Z","175","024","7603","P",,,"7","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267063519","103.6","5939","7626","Z",,,"7603","P",,,"7","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281687808","101.8","5939","7626","Z","175","024","7603","P","7604","O","7","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692118","107.4","5939","7626","Z",,,"7603","P","7604","P","7","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281687805","100.8","5939","7626","Z",,,"7603","P","7604","O","7","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267043179","133.3","5939","7626","Z",,,,,,,"9","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267027784","143","5939","7626","Z","175","024",,,,,"9","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267029219","128.2","5939","7626","Z","175","023",,,,,"9","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267027780","111.5","5939","7626","Z","175","023","7603","P",,,"9","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281688063","99.5","5939","7626","Z","175","023","7603","P","7604","O","9","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691757","111.2","5939","7626","Z","175","023","7603","P","7604","P","9","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691632","125.1","5939","7626","Z","175","024","7603","P","7604","P","9","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267029223","125.5","5939","7626","Z","175","024","7603","P",,,"9","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267046883","116.3","5939","7626","Z",,,"7603","P",,,"9","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685657","101.3","5939","7626","Z","175","024","7603","P","7604","O","9","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692157","116","5939","7626","Z",,,"7603","P","7604","P","9","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281685734","100.1","5939","7626","Z",,,"7603","P","7604","O","9","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267033720","149.1","5939","7626","Z",,,,,,,"11","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267051126","163.7","5939","7626","Z","175","024",,,,,"11","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267059473","141.3","5939","7626","Z","175","023",,,,,"11","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267059476","121.7","5939","7626","Z","175","023","7603","P",,,"11","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281687418","103.4","5939","7626","Z","175","023","7603","P","7604","O","11","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691726","121.3","5939","7626","Z","175","023","7603","P","7604","P","11","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691567","141.7","5939","7626","Z","175","024","7603","P","7604","P","11","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267059191","142.1","5939","7626","Z","175","024","7603","P",,,"11","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267043182","128.7","5939","7626","Z",,,"7603","P",,,"11","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281686175","101.1","5939","7626","Z","175","024","7603","P","7604","O","11","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692150","128.3","5939","7626","Z",,,"7603","P","7604","P","11","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689007","102.6","5939","7626","Z",,,"7603","P","7604","O","11","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267040658","119.9","5939","7626","C",,,,,,,"4","2022","4","2021","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
