"idhod","hodnota","stapro_kod","ucel_tep","ucel_cis","ucel_kod","casz_kod","mesic","rok","obdobiod","obdobido","bazobdobiod","bazobdobido","ucel_txt","casz_txt"
"772135957","102.8","6134","CZCOICOP","5642","08","C","9","2006","2006-09-01","2006-09-30","2005-09-01","2005-09-30","Pošty a telekomunikace","stejné období předchozího roku"
"772135958","102.9","6134","CZCOICOP","5642","08","C","10","2006","2006-10-01","2006-10-31","2005-10-01","2005-10-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135959","102.9","6134","CZCOICOP","5642","08","C","11","2006","2006-11-01","2006-11-30","2005-11-01","2005-11-30","Pošty a telekomunikace","stejné období předchozího roku"
"772135960","102.9","6134","CZCOICOP","5642","08","C","12","2006","2006-12-01","2006-12-31","2005-12-01","2005-12-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135961","102","6134","CZCOICOP","5642","08","C","1","2007","2007-01-01","2007-01-31","2006-01-01","2006-01-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135962","103.9","6134","CZCOICOP","5642","08","C","2","2007","2007-02-01","2007-02-28","2006-02-01","2006-02-28","Pošty a telekomunikace","stejné období předchozího roku"
"772135963","100","6134","CZCOICOP","5642","08","K","12","2007","2007-01-01","2007-12-31","2006-01-01","2006-12-31","Pošty a telekomunikace","stejných 12 měsíců předchozího roku"
"772135974","97.3","6134","CZCOICOP","5642","08","K","12","2008","2008-01-01","2008-12-31","2007-01-01","2007-12-31","Pošty a telekomunikace","stejných 12 měsíců předchozího roku"
"772137204","90.2","6134","CZCOICOP","5642","08","C","2","2014","2014-02-01","2014-02-28","2013-02-01","2013-02-28","Pošty a telekomunikace","stejné období předchozího roku"
"772137205","90.9","6134","CZCOICOP","5642","08","C","3","2014","2014-03-01","2014-03-31","2013-03-01","2013-03-31","Pošty a telekomunikace","stejné období předchozího roku"
"772137206","92.3","6134","CZCOICOP","5642","08","C","4","2014","2014-04-01","2014-04-30","2013-04-01","2013-04-30","Pošty a telekomunikace","stejné období předchozího roku"
"772137207","95.1","6134","CZCOICOP","5642","08","C","5","2014","2014-05-01","2014-05-31","2013-05-01","2013-05-31","Pošty a telekomunikace","stejné období předchozího roku"
"772137208","96.8","6134","CZCOICOP","5642","08","C","7","2014","2014-07-01","2014-07-31","2013-07-01","2013-07-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135773","97.6","6134","CZCOICOP","5642","08","C","3","2005","2005-03-01","2005-03-31","2004-03-01","2004-03-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135774","97.6","6134","CZCOICOP","5642","08","C","4","2005","2005-04-01","2005-04-30","2004-04-01","2004-04-30","Pošty a telekomunikace","stejné období předchozího roku"
"772135775","98.7","6134","CZCOICOP","5642","08","C","5","2005","2005-05-01","2005-05-31","2004-05-01","2004-05-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135776","114.2","6134","CZCOICOP","5642","08","C","6","2005","2005-06-01","2005-06-30","2004-06-01","2004-06-30","Pošty a telekomunikace","stejné období předchozího roku"
"772135777","114.6","6134","CZCOICOP","5642","08","C","7","2005","2005-07-01","2005-07-31","2004-07-01","2004-07-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135778","115.6","6134","CZCOICOP","5642","08","C","9","2005","2005-09-01","2005-09-30","2004-09-01","2004-09-30","Pošty a telekomunikace","stejné období předchozího roku"
"772135779","114","6134","CZCOICOP","5642","08","C","10","2005","2005-10-01","2005-10-31","2004-10-01","2004-10-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135780","114","6134","CZCOICOP","5642","08","C","11","2005","2005-11-01","2005-11-30","2004-11-01","2004-11-30","Pošty a telekomunikace","stejné období předchozího roku"
"772135781","114.1","6134","CZCOICOP","5642","08","C","12","2005","2005-12-01","2005-12-31","2004-12-01","2004-12-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135782","114.7","6134","CZCOICOP","5642","08","C","1","2006","2006-01-01","2006-01-31","2005-01-01","2005-01-31","Pošty a telekomunikace","stejné období předchozího roku"
"772135784","106.8","6134","CZCOICOP","5642","08","K","12","2006","2006-01-01","2006-12-31","2005-01-01","2005-12-31","Pošty a telekomunikace","stejných 12 měsíců předchozího roku"
"772140285","103.1","6134","CZCOICOP","5642","11","C","11","2000","2000-11-01","2000-11-30","1999-11-01","1999-11-30","Stravování a ubytování","stejné období předchozího roku"
"772140286","103","6134","CZCOICOP","5642","11","C","12","2000","2000-12-01","2000-12-31","1999-12-01","1999-12-31","Stravování a ubytování","stejné období předchozího roku"
"772140287","102.5","6134","CZCOICOP","5642","11","C","1","2001","2001-01-01","2001-01-31","2000-01-01","2000-01-31","Stravování a ubytování","stejné období předchozího roku"
"772140288","102.7","6134","CZCOICOP","5642","11","C","2","2001","2001-02-01","2001-02-28","2000-02-01","2000-02-29","Stravování a ubytování","stejné období předchozího roku"
"772140289","102.6","6134","CZCOICOP","5642","11","C","4","2001","2001-04-01","2001-04-30","2000-04-01","2000-04-30","Stravování a ubytování","stejné období předchozího roku"
"772140290","102.7","6134","CZCOICOP","5642","11","C","5","2001","2001-05-01","2001-05-31","2000-05-01","2000-05-31","Stravování a ubytování","stejné období předchozího roku"
"772140291","102.8","6134","CZCOICOP","5642","11","C","6","2001","2001-06-01","2001-06-30","2000-06-01","2000-06-30","Stravování a ubytování","stejné období předchozího roku"
"772140292","102.8","6134","CZCOICOP","5642","11","C","7","2001","2001-07-01","2001-07-31","2000-07-01","2000-07-31","Stravování a ubytování","stejné období předchozího roku"
"772140293","103","6134","CZCOICOP","5642","11","C","10","2001","2001-10-01","2001-10-31","2000-10-01","2000-10-31","Stravování a ubytování","stejné období předchozího roku"
"772140294","103.1","6134","CZCOICOP","5642","11","C","11","2001","2001-11-01","2001-11-30","2000-11-01","2000-11-30","Stravování a ubytování","stejné období předchozího roku"
"772140300","103.5","6134","CZCOICOP","5642","11","K","12","2002","2002-01-01","2002-12-31","2001-01-01","2001-12-31","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"772140443","102.4","6134","CZCOICOP","5642","10","C","8","2008","2008-08-01","2008-08-31","2007-08-01","2007-08-31","Vzdělávání","stejné období předchozího roku"
"772140444","103.6","6134","CZCOICOP","5642","10","C","9","2008","2008-09-01","2008-09-30","2007-09-01","2007-09-30","Vzdělávání","stejné období předchozího roku"
"772140445","103.5","6134","CZCOICOP","5642","10","C","10","2008","2008-10-01","2008-10-31","2007-10-01","2007-10-31","Vzdělávání","stejné období předchozího roku"
"772140446","103.5","6134","CZCOICOP","5642","10","C","11","2008","2008-11-01","2008-11-30","2007-11-01","2007-11-30","Vzdělávání","stejné období předchozího roku"
"772140447","103.5","6134","CZCOICOP","5642","10","C","12","2008","2008-12-01","2008-12-31","2007-12-01","2007-12-31","Vzdělávání","stejné období předchozího roku"
"772140448","103.3","6134","CZCOICOP","5642","10","C","2","2009","2009-02-01","2009-02-28","2008-02-01","2008-02-29","Vzdělávání","stejné období předchozího roku"
"772140449","103.3","6134","CZCOICOP","5642","10","C","3","2009","2009-03-01","2009-03-31","2008-03-01","2008-03-31","Vzdělávání","stejné období předchozího roku"
"772140450","103.3","6134","CZCOICOP","5642","10","C","4","2009","2009-04-01","2009-04-30","2008-04-01","2008-04-30","Vzdělávání","stejné období předchozího roku"
"772140452","102.7","6134","CZCOICOP","5642","10","K","12","2009","2009-01-01","2009-12-31","2008-01-01","2008-12-31","Vzdělávání","stejných 12 měsíců předchozího roku"
"772140462","103.2","6134","CZCOICOP","5642","11","C","12","2001","2001-12-01","2001-12-31","2000-12-01","2000-12-31","Stravování a ubytování","stejné období předchozího roku"
"772140463","103.2","6134","CZCOICOP","5642","11","C","1","2002","2002-01-01","2002-01-31","2001-01-01","2001-01-31","Stravování a ubytování","stejné období předchozího roku"
"772140464","103.3","6134","CZCOICOP","5642","11","C","2","2002","2002-02-01","2002-02-28","2001-02-01","2001-02-28","Stravování a ubytování","stejné období předchozího roku"
"772140465","104","6134","CZCOICOP","5642","11","C","3","2002","2002-03-01","2002-03-31","2001-03-01","2001-03-31","Stravování a ubytování","stejné období předchozího roku"
"772140466","104.1","6134","CZCOICOP","5642","11","C","4","2002","2002-04-01","2002-04-30","2001-04-01","2001-04-30","Stravování a ubytování","stejné období předchozího roku"
"772140467","103.8","6134","CZCOICOP","5642","11","C","5","2002","2002-05-01","2002-05-31","2001-05-01","2001-05-31","Stravování a ubytování","stejné období předchozího roku"
"772140468","103.9","6134","CZCOICOP","5642","11","C","6","2002","2002-06-01","2002-06-30","2001-06-01","2001-06-30","Stravování a ubytování","stejné období předchozího roku"
"772140469","104","6134","CZCOICOP","5642","11","C","7","2002","2002-07-01","2002-07-31","2001-07-01","2001-07-31","Stravování a ubytování","stejné období předchozího roku"
"772140470","103.8","6134","CZCOICOP","5642","11","C","8","2002","2002-08-01","2002-08-31","2001-08-01","2001-08-31","Stravování a ubytování","stejné období předchozího roku"
"772140471","103.1","6134","CZCOICOP","5642","11","C","9","2002","2002-09-01","2002-09-30","2001-09-01","2001-09-30","Stravování a ubytování","stejné období předchozího roku"
"772140472","102.9","6134","CZCOICOP","5642","11","C","10","2002","2002-10-01","2002-10-31","2001-10-01","2001-10-31","Stravování a ubytování","stejné období předchozího roku"
"772141852","102.5","6134","CZCOICOP","5642","11","C","4","2010","2010-04-01","2010-04-30","2009-04-01","2009-04-30","Stravování a ubytování","stejné období předchozího roku"
"772141853","102.6","6134","CZCOICOP","5642","11","C","6","2010","2010-06-01","2010-06-30","2009-06-01","2009-06-30","Stravování a ubytování","stejné období předchozího roku"
"772141854","102.5","6134","CZCOICOP","5642","11","C","7","2010","2010-07-01","2010-07-31","2009-07-01","2009-07-31","Stravování a ubytování","stejné období předchozího roku"
"772141855","102.6","6134","CZCOICOP","5642","11","C","8","2010","2010-08-01","2010-08-31","2009-08-01","2009-08-31","Stravování a ubytování","stejné období předchozího roku"
"772141856","102.4","6134","CZCOICOP","5642","11","C","9","2010","2010-09-01","2010-09-30","2009-09-01","2009-09-30","Stravování a ubytování","stejné období předchozího roku"
"772141857","102.4","6134","CZCOICOP","5642","11","C","10","2010","2010-10-01","2010-10-31","2009-10-01","2009-10-31","Stravování a ubytování","stejné období předchozího roku"
"772141858","102.4","6134","CZCOICOP","5642","11","C","12","2010","2010-12-01","2010-12-31","2009-12-01","2009-12-31","Stravování a ubytování","stejné období předchozího roku"
"772141859","101.4","6134","CZCOICOP","5642","11","C","2","2011","2011-02-01","2011-02-28","2010-02-01","2010-02-28","Stravování a ubytování","stejné období předchozího roku"
"772141860","101.2","6134","CZCOICOP","5642","11","C","3","2011","2011-03-01","2011-03-31","2010-03-01","2010-03-31","Stravování a ubytování","stejné období předchozího roku"
"772141861","101.5","6134","CZCOICOP","5642","11","K","12","2011","2011-01-01","2011-12-31","2010-01-01","2010-12-31","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"772116326","105.4","6134","CZCOICOP","5642","01","C","6","2017","2017-06-01","2017-06-30","2016-06-01","2016-06-30","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"772116329","105.8","6134","CZCOICOP","5642","01","C","7","2017","2017-07-01","2017-07-31","2016-07-01","2016-07-31","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"772115948","104.7","6134","CZCOICOP","5642","01","C","4","2004","2004-04-01","2004-04-30","2003-04-01","2003-04-30","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"772115949","103.8","6134","CZCOICOP","5642","01","C","5","2004","2004-05-01","2004-05-31","2003-05-01","2003-05-31","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"772115950","102.8","6134","CZCOICOP","5642","01","C","6","2004","2004-06-01","2004-06-30","2003-06-01","2003-06-30","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"772117175","101.4","6134",,,,"C","7","2013","2013-07-01","2013-07-31","2012-07-01","2012-07-31",,"stejné období předchozího roku"
"772117176","101.3","6134",,,,"C","8","2013","2013-08-01","2013-08-31","2012-08-01","2012-08-31",,"stejné období předchozího roku"
"772117177","101","6134",,,,"C","9","2013","2013-09-01","2013-09-30","2012-09-01","2012-09-30",,"stejné období předchozího roku"
"772117178","101.4","6134",,,,"C","12","2013","2013-12-01","2013-12-31","2012-12-01","2012-12-31",,"stejné období předchozího roku"
"772117179","100.2","6134",,,,"C","1","2014","2014-01-01","2014-01-31","2013-01-01","2013-01-31",,"stejné období předchozího roku"
"772117180","100.2","6134",,,,"C","2","2014","2014-02-01","2014-02-28","2013-02-01","2013-02-28",,"stejné období předchozího roku"
"772117181","100.2","6134",,,,"C","3","2014","2014-03-01","2014-03-31","2013-03-01","2013-03-31",,"stejné období předchozího roku"
"772117182","100.1","6134",,,,"C","4","2014","2014-04-01","2014-04-30","2013-04-01","2013-04-30",,"stejné období předchozího roku"
"772117183","100.4","6134",,,,"C","5","2014","2014-05-01","2014-05-31","2013-05-01","2013-05-31",,"stejné období předchozího roku"
"772117184","100","6134",,,,"C","6","2014","2014-06-01","2014-06-30","2013-06-01","2013-06-30",,"stejné období předchozího roku"
"772117185","100.5","6134",,,,"C","7","2014","2014-07-01","2014-07-31","2013-07-01","2013-07-31",,"stejné období předchozího roku"
"772117186","100.6","6134",,,,"C","8","2014","2014-08-01","2014-08-31","2013-08-01","2013-08-31",,"stejné období předchozího roku"
"772117187","100.7","6134",,,,"C","9","2014","2014-09-01","2014-09-30","2013-09-01","2013-09-30",,"stejné období předchozího roku"
"772117200","105.2","6134","CZCOICOP","5642","01","C","11","2010","2010-11-01","2010-11-30","2009-11-01","2009-11-30","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"772117201","105.6","6134","CZCOICOP","5642","01","C","12","2010","2010-12-01","2010-12-31","2009-12-01","2009-12-31","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"772117202","104.3","6134","CZCOICOP","5642","01","C","1","2011","2011-01-01","2011-01-31","2010-01-01","2010-01-31","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
