"idhod","hodnota","stapro_kod","casz_cis","casz_kod","cznace_cis","cznace_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","cznace_txt"
"1265238450","102.9","5249","7626","C","5104","10","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1265628657",,"5249","7626","C","5104","07","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1266600618","98.5","5249","7626","C","5104","08","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1265432966","85","5249","7626","C","5104","29","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265628658","110.8","5249","7626","C","5104","11","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1265433777","113.4","5249","7626","C","5104","09","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1265432576","90.1","5249","7626","C","5104","15","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1266211545","95.3","5249","7626","C","5104","24","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265823073","100.7","5249","7626","C","5104","31","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1265822244","94","5249","7626","C","5104","23","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1266406352","96.6","5249","7626","C","5104","35","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266601933","99.6","5249","7626","C","5104","28","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1266406353",,"5249","7626","C","5104","06","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1266405935","97.4","5249","7626","C","5104","25","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1266016920","85.7","5249","7626","C","5104","30","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1265239184","101.9","5249","7626","C","5104","17","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1266211269","95.3","5249","7626","C","5724","05350001","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1265238583","101.2","5249","7626","C","5104","19","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1266017047","106.4","5249","7626","C","5104","32","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1265238311","96.8","5249","7626","C","5104","21","1","2013","1","2012","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
